country,city,name,description,rating,reviews,km_to_centre,min_private_price,min_dorm_price
chile,valparaiso,Lemuria Hostel,Lemuria Hostel is the perfect match for your holidays in Valparaiso and Chile,7.7,(32),- 2.68km from city centre,€5.20,
chile,valparaiso,Nómada Eco Hostal,"We are Nomads! We are Happies! Furthermore, Nómada Eco-Hostel is the first in Valparaiso to receive an International Sustainability Certification.",4.3,(412),- 1.57km from city centre,€14.32,€10.74
chile,valparaiso,Volta Inn Hostel,"A traditional house beautifully renovated in the centre of ValparaÃ­so. The hostel has a friendly, welcoming atmosphere with a large living where you can share your experience with other travelers and friends. Also there is a shared kitchen that is fully...",0.0,(13),- 0.84km from city centre,€17.44,
chile,valparaiso,Hostal La Boca,"Front of the Boca Concon beach, gastronomic capital and 100% linked to surfing, it is a house with a privileged view and perfect location for paddling in the entrance of waves.",,,- 16.51km from city centre,€32.21,
chile,valparaiso,Patiperra Hostel,"A recently renovated property, Patiperra Hostel is located in Valparaíso near Caleta Portales Beach, Baburizza Palace and Yuguslavo Walk.",,,- 2.69km from city centre,€18.79,
chile,valparaiso,Hostal Mirenart,Mirenart Hostel is a Family Hostel attended by her owner.,,,- 1.63km from city centre,€20.40,
chile,valparaiso,Hostal Faro Azul Valparaíso,"Located 2.2 km from Caleta Portales Beach, Faro Azul Valparaíso provides accommodation with a shared lounge, a garden and a shared kitchen for your convenience.",,,- 3.05km from city centre,€28.63,
chile,valparaiso,La Nona B&B,"More than a trip, it is a cultural experience... LA NONA B&B, is a comfortable mid-range guesthouse, especially thought for international backpackers for more than 10 years, Our home is recommended in most guide books, including the Lonely Planet and the...",10,(286),- 2.73km from city centre,€25.34,
chile,valparaiso,La Galería,La Galería is the perfect match for your holidays in Valparaiso and Chile.,9.8,(16),- 2.61km from city centre,€12.53,
chile,valparaiso,Residencia en el Cerro - Hostal,"Grand old residences like this one are just as much frayed keepers-of-history as they are retreats. Guests will love the familiar treatment here, the tangible sense of olden",0.0,(79),- 2.57km from city centre,€19.33,
chile,punta-arenas,Hospedaje Magallanes,Hospedaje Magallanes is a small bed and breakfast run by a Chilean-German family in the heart of Punta Arenas...,9.7,(749),- 1.28km from city centre,€24.16,€1.93
chile,punta-arenas,Hostal Chiloe,Hostal Chiloe is great to stay in Punta Arenas,9.4,(92),- 1.55km from city centre,€15.03,€11.81
chile,punta-arenas,Backpackers Paradise,Backpackers Paradise will help you to meet Punta Arenas and the World.,8.8,(262),- 1.66km from city centre,,€12.89
chile,punta-arenas,Patagonia House,"In our hostel you will find a quiet and funny atmosphere at the same time, it is perfect for meeting people from different parts of the world.",5.0,(521),- 1.54km from city centre,,€11.81
chile,punta-arenas,Hostel Entre Vientos,At Hostel Entre Vientos guests will find a communal terrace and are welcome to use the fully-equipped shared kitchen.,,,- 1.86km from city centre,€13.00,€14.68
chile,punta-arenas,Hostal CasaBike,"Boasting a shared lounge, garden and views of garden, Casa Bike - Smart Hostel is set in Punta Arenas, 1.3 km from Playa Colon.",10,(1),- 1.47km from city centre,€16.11,
chile,punta-arenas,Hostal Victoria,A familiar and economical lodging five meters from the Plaza de Armas and near to tourist sites.,,,- 1.43km from city centre,€16.11,
chile,punta-arenas,Hostal al Fin del Mundo,Al Fin del Mundo is a hostel which caters for backpackers from all over the world. When you stay with us we guarantee the best service and information given by bi-lingual staff.,9.1,(314),- 1.76km from city centre,€17.18,€17.18
chile,pucon,Gecko Hostel,Gecko Hostel is the perfect match for your holidays in Pucon and Chile.,10,(86),- 0.42km from city centre,€13.43,€13.33
chile,pucon,Hostal Graciela,"Hostel Graciela, is located in the heart of Pucón.",9.9,(3),- 0.15km from city centre,€27.58,
chile,pucon,Chili Kiwi Lakefront,We are an owner operated and run hostel for travellers by travellers. We are offering a fun social and informative hostel with backpackers specific needs in mind. Join us for good times and adventure!,9.7,(2168),- 0.37km from city centre,€20.50,€15.10
chile,pucon,Hostel French Andes,Welcome home! We promise you won't regret to stay at French Andes! Warm atmosphere and welcome staff will make your stay pleasant and enjoyable. Free WiFi and parking.,9.6,(463),- 0.65km from city centre,€8.99,
chile,pucon,Willhouse,Willhouse is the ideal place for who seek to live a pleasant experience for cultural exchange and contact with nature.,9.3,(117),- 0.27km from city centre,€13.20,€11.47
chile,pucon,Selina Plaza Pucon,Try authentic Chilean dishes and drinks in Selina Plaza Pucón,8.8,(81),- 0.52km from city centre,€14.94,€13.79
chile,pucon,Alma Nativa Hostel,Alma Nativa Hostel has everything you need to enjoy your stay,8.0,(10),- 0.64km from city centre,€0.01,€1229.72
chile,pucon,Lucky's Hostel,"Since 2017 and run by its owners, Lucky's Hostel invites you to be part of an international and multicultural environment. We have private and shared rooms with high standards of quality and comfort to make you feel at home.",,,- 0.58km from city centre,€18.88,€16.72
chile,pucon,B&B De German,The impressive Villarrica volcano forms a backdrop in the distance from most areas of the hotel.,10,(1),- 0.14km from city centre,€43.15,
chile,pucon,Hostal el Nogal Pucón,Welcome to Hostal El Nogal!,0.0,(29),- 1.01km from city centre,€13.79,
chile,puerto-varas,Compass del Sur,The 'Compass del Sur' gives you a mixture of Chilean & Scandinavian flair,9.9,(537),- 0.33km from city centre,€17.53,€75.10
chile,puerto-varas,Casa Apel Hostel,Hostel Casa Apel will help you to meet Puerto Varas and Chile.,9.8,(199),- 1.99km from city centre,€16.73,€12.17
chile,puerto-varas,Hostal Climb House,Hostal Climb House is the perfect match for your holidays in Puerto Varas and Chile.,9.4,(43),- 2.57km from city centre,€15.10,€10.79
chile,puerto-varas,Refugio Tia Susy,"Located in Puerto Varas, within 2.3 km of Pablo Fierro Museum and 700 metres of Maldonado House, Tia Susi Refugio de Mochileros offers accommodation with a shared lounge and free Wi-Fi.",8.7,(21),- 1.01km from city centre,€12.94,€12.94
chile,puerto-varas,Casa Margouya Chile,Welcome to Casa Margouya! This winter we will be open to receive our guest and give them an opportunity to discover our region and enjoy the rain!,8.5,(270),- 0.04km from city centre,€12.30,€10.25
chile,puerto-varas,La Colmena Eco Lodge,"Well set in Puerto Varas, Chile, Casa Gioia offers accommodation with the best rates.",,,- 35.72km from city centre,€34.16,
chile,vina-del-mar,Jaguar Hostel + Living,.,9.8,(725),- 3.39km from city centre,€13.21,€12.89
chile,vina-del-mar,Columba Hostel,Along with providing accommodation in the center of Vina del Mar.,8.9,(130),- 3.68km from city centre,€13.42,€16.11
chile,vina-del-mar,Hostal Terraza Recreo,"Hostel Terraza Recreo is located in the typical neighborhood Recreo in Viña del Mar, steps from the Flower Clock, Beaches and places of interest. Our house has 6 bedrooms, 4 bathrooms, shared kitchen and a large terrace to share, also offering a quiet environment...",8.6,(12),- 4.88km from city centre,€16.11,
chile,vina-del-mar,Gloria Hostel Viña,"A pleasant place, where you will share with tourists from all over the world, a calm, fun atmosphere, with very pleasant people who will make your stay an unforgettable experience.",,,- 3.36km from city centre,€21.48,€18.15
chile,vina-del-mar,Little Castle,Litle Castle is a in a house was built in 1918 and is located in a neighborhood that looks like an outdoor museum.,8.5,(221),- 4.28km from city centre,€22.94,
chile,vicuna,Hostal Michel,Hostal Michel boasts a barbecue and terrace. Free WiFi is provided and private parking is available on site.,9.7,(201),- 0.29km from city centre,€12.71,€16.05
chile,vicuna,Antawara Hostel De Elqui,Antawara Hostel De Elqui is a small tourist complex in the hearth of Vicuña.,9.5,(124),- 0.85km from city centre,€12.08,€10.74
chile,vicuna,Hotel Tukun Mapu,Hotel Tukun Mapu has everything you need to enjoy your stay,,,- 1.88km from city centre,€48.32,
chile,vicuna,Hostal Ashpai,The hostel is rustic in style and our values include self-service continental breakfast in our dining room and cleaning service.,9.4,(2),- 0.72km from city centre,€13.42,
chile,la-serena,Hostal El Arbol,Welcome to Hostal El Arbol,9.6,(909),- 0.37km from city centre,€11.81,€12.99
chile,la-serena,Hostal El Punto,Discover our colonial house which offers you cozy and sunny courtyards to relax and enjoy your stay.,8.8,(78),- 0.09km from city centre,€12.53,
chile,la-serena,Valle Mistral,"In the historical center of La Serena, it is located Valle Mistral.",7.1,(48),- 0.15km from city centre,€27.41,
chile,la-serena,Aji Verde Hostel,"Aji Verde Hostel is close to Historic Town, City Center, Museums, Art Galleries, Banks, Art&Crafts Mail Market, Flies Market, Fish Marker, Bars & Restaurants, Main Square. Beach is 20 min walking",6.4,(520),- 1.08km from city centre,€11.81,€12.89
chile,la-serena,Hostal Balmaceda - La Serena,"Located in a typical zone, only steps away from the Bus Station",0.0,(149),- 0.44km from city centre,€15294.82,
chile,pichilemu,Kom Hostal Pichilemu,"Kom Hostal Pichilemu will help you to meet Pichilemu, Chile and the World.",10,(10),- 1.7km from city centre,€12.99,
chile,pichilemu,Hostal Kuyen SpA,"We are a youth hostel, located in the center of Pichilemu, very close to the beach. Private parking and large terraces for recreation and barbecue grills.",10,(2),- 1.41km from city centre,,€16.11
chile,pichilemu,Conviento de Lobos,"Conviento de Lobos is cosy and magical lodges in front of the main beach of Punta de Lobos and the Surf Point of Los Morros, Pichilemu. Steps from the wave and the viewpoint.",10,(2),- 4.27km from city centre,€18.79,€37.58
chile,pichilemu,The Sirena Insolente Hostel,"Welcome to The Princesa Insolente Hostel, a surf house in Punta de Lobos surf spot. Walking distance to the beach and paddle in wave entrance. A fully ecological and recycle project, made 90% with containers refurnished in wood and sheep wool.",9.6,(289),- 3.86km from city centre,€17.90,€12.89
chile,pichilemu,Sudeste Hostel,"We are a new concept of hostel, a place of peace and calm. We offer ample spaces redesigned to make your stay even more comfortable, teleworking areas for those digital nomads .",9.4,(9),- 1.6km from city centre,€16.11,€19.33
chile,pichilemu,Lof Pichilemu,Lof Pichilemu is oriented to backpackers traveling through South America.,7.7,(47),- 1.65km from city centre,€16.56,€11.83
chile,pichilemu,Bichon la Casa Hostal,"Located in Pichilemu, near Playa Principal and La Puntilla, Bichon La Casa Hostal is a sustainable property, featuring, a garden and barbecue facilities.",,,- 1.72km from city centre,€12.53,€10.74
chile,pichilemu,Hostel Las Diosas,"Come stay with us at Las Diosas. Located steps from the sea, beautiful beach near !!",9.7,(5),- 1.63km from city centre,€8.72,
chile,coyhaique,Patagon Backpackers,"Start your Patagonia Experience in Patagon Backpackers and with the best advice, we will show you the main attractions of Coyhaique & surroundings.",9.0,(88),- 0.66km from city centre,€17.51,€18.01
chile,coyhaique,Aldea Patagonia,"Come and share in our wide spaces, and give yourself the opportunity to know a magical place in the epicenter of Chilean Patagonia.",5.4,(1),- 0.45km from city centre,€18.35,€22.94
chile,arica,Hostal Sunny Days,Hostal Sunny days is truly a “home away from home”.,10,(546),- 3.41km from city centre,€11.51,€15.10
chile,arica,Phuqata Surfcamp,Phuqata Surfcamp is the perfect match for your holidays in Arica and Chile.,10,(37),- 9.98km from city centre,€12.94,€14.02
chile,arica,Willka Kuti Backpackers,"Willka Kuti Backpackers offers a 24-hour reception, a shared kitchen and organised excursions for guests. The hostel offers a barbecue.",9.3,(78),- 3.83km from city centre,€13.49,€12.87
chile,arica,La Cubana,"If you are looking for an authentic Chilean and SouthAmerican experience, look no further! Our hostel is a lovely mix of community, language exchange, and overall, fun!",5.6,(3),- 2.52km from city centre,€9.44,
chile,arica,Hotel Apacheta,"Hotel Apacheta is located on the coastal border south of Arica, between the La Lisera and El Laucho beaches.",10,(3),- 1.12km from city centre,€27.58,
chile,arica,Hostel La Posada De Gallo,"Hostel la posada gallo is located in Arica, 8 km from the Archaeological and Anthropological Museum of San Miguel de Azapa. It offers express check-in and check-out, non-smoking rooms, rent bicycles services, free Wi-Fi and a big garden. The property has...",9.0,(7),- 1.85km from city centre,€15.60,
chile,iquique,Aotea Hostel Iquique,Aotea Hostel Iquique is the perfect match for your holidays in Iquique and Chile,9.6,(81),- 0.84km from city centre,,€16.18
chile,iquique,B3 Backpacker's Peninsula,B3 Backpacker is the perfect match for your holidays in Iquique and Chile,9.3,(26),- 2.28km from city centre,€26.97,
chile,iquique,Backpacker`s Hostel Iquique,"Welcome to Backpackers Hostel Iquique, the coolest youth hostel in Iquique, where we combine excellent attention and service with the most accesible rates.",7.9,(1121),- 1.29km from city centre,€16.99,€14.02
chile,iquique,Jenny's Guesthouse,Jenny's Hostel will bring you the very best of Iquique and Chile.,0.0,(3),- 6.89km from city centre,€16.18,
